gmap_id,user_id,name,time,rating
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,101085012015194900943,Michael Lacaille,1630111271591,4
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,111956859079382602506,marjorie piercy,1619369551152,4
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,116525181728963149716,Brooke Brannen,1623867138847,1
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,104926490803768435327,Melissa Senerchia,1619739007914,1
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,100287240999892998776,Andrea Schwartz,1630100485713,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,102730000023692762757,amzG 1,1617928607316,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,111261337270397541332,GT Barsi,1620601645675,2
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,107001379930040661044,Romeo Rich,1626485484584,1
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,111261337270397541332,GT Barsi,1620601645675,2
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,106566087797437189348,Sean Rich,1626520740599,1
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,118118613500010963616,Stacey Milliken,1623809095016,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,106225119269760049564,AidenTheGod 1413,1621208823598,1
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,110794861190526578504,Misti Durante,1610848097558,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,115515934574449784858,Sarah Lamontagne,1612920151982,4
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,109523142408870941287,Bryan Tichy,1608326945402,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,110912788587366409465,Keyoka Castro,1605904396027,3
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,112640377751678879344,Frosty Raspberry,1612654722281,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,106949014795822122415,Samantha Guenther,1605397254357,1
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,117048630914801290505,Aiden Zambory,1621209002858,1
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,108859539323997816521,gerald furline,1613738173544,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,102312627966989132567,Rosy Santiago,1607902640986,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,115299576327650915855,Hanna Reyes,1618152222289,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,112434615262182851543,Rob McKinley,1628735107008,3
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,100459605020123136018,Philip S. Edwards,1630100445686,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,116182823379928791945,Paul Dudonis Jr,1628819557332,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,102087254135835232632,Sarah Brown,1623551959887,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,108875246667100578324,Roblox Boy,1627090427699,5
0x89e7bbdce46c1577:0x53d35d7d9f28bafe,112441513126400673318,Jason K.,1613297478419,5
0x89e64a431199d983:0x325fdd1dc78f7782,110994440414590979947,Caitlin Amenta,1445786504516,5
0x89e64a431199d983:0x325fdd1dc78f7782,114291465770778514557,HispanicWithAGuitar Why?,1380729566547,4
0x89e64a431199d983:0x325fdd1dc78f7782,112676174276197935651,David Dias,1383401441580,5
0x89e64a431199d983:0x325fdd1dc78f7782,117494365108973853251,Cristina Gutierrez,1448165542140,1
0x89e64a431199d983:0x325fdd1dc78f7782,109799932657952196137,mikey moet,1447692768625,4
0x89e64a431199d983:0x325fdd1dc78f7782,102594788255189433480,Bill Wilson,1370819917546,4
0x89e64a431199d983:0x325fdd1dc78f7782,106633921194162446177,David Shimomura,1534105936146,4
0x89e7c956fd65a417:0xd880acef4615098c,115523795758349446603,Kai - Guy,1618185986291,5
0x89e7c956fd65a417:0xd880acef4615098c,102326994160974784532,John Harp,1618331578486,5
0x89e7c956fd65a417:0xd880acef4615098c,106580897393096841237,Charles Kaplan,1602634081812,5
0x89e7c956fd65a417:0xd880acef4615098c,105356993729437706660,Maddie Clave,1617815810684,5
0x89e7c956fd65a417:0xd880acef4615098c,116938117211846153359,Michael Mccormick,1600888997607,5
0x89e7c956fd65a417:0xd880acef4615098c,111291250853434802261,Matthew G,1580653275188,3
0x89e7c956fd65a417:0xd880acef4615098c,108486627319894191021,Greg Wallace,1595607431927,5
0x89e7c956fd65a417:0xd880acef4615098c,116515681368709190511,James Hazlett,1583241443132,5
0x89e81c706062c3b5:0xbaec028e91d58a35,107839771311041650652,Anthony LoFrisco Jr,1618009322146,3
0x89e81c706062c3b5:0xbaec028e91d58a35,114068044286753957788,James Matthews,1583158510744,5
0x89e81c706062c3b5:0xbaec028e91d58a35,116591548741337517328,Lucca Lawrence,1583437089365,5
0x89e81c706062c3b5:0xbaec028e91d58a35,111236526736918650082,Tom Philipps,1619884578229,1
0x89e81c706062c3b5:0xbaec028e91d58a35,108568095935163639639,Selwyn Clarke,1616732044900,4
0x89e81c706062c3b5:0xbaec028e91d58a35,116744070587955472109,Michael Ror,1608559560009,5
0x89e81c706062c3b5:0xbaec028e91d58a35,105432560006513367388,Hoya voy a cambiar feito,1602816467665,5
0x89e81c706062c3b5:0xbaec028e91d58a35,116488496298675965218,Nikisha Morrell,1616268523515,4
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,116148267400435296787,Sammi,1603573598891,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,103920508939649835619,Cady Fletcher,1622664021719,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,106094443745330813768,John Dillon,1618321644888,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,117070300231512144261,Mollie Frish,1612101488423,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,100909532043209697849,Sharisma Thornton,1627061706077,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,105923959135647734650,Grace S,1619111772417,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,101354950901724826260,Jason Capizzi,1616786977698,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,109301681942731537227,Lauren Robinson,1620718253003,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,103001880484999042874,Shawn Meadows,1616110983900,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,100351031190986910261,Adrian Garcia Sega,1613678971662,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,116674041365596244661,t knick,1615499529944,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,104464585386309219004,Krystal Climan,1617213266609,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,115149513744797316233,Tracy MacLauchlan,1610045377114,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,118401257196924299521,Jen Straka,1613429584730,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,107588402145342561161,T. B.,1616788364140,4
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,108001243661594907170,Gigi Ferrigno,1618806357349,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,117962113271074525400,Zachary Suetta,1615422330180,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,114431749380497163428,Steven Liniak,1616997574277,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,104995090496239990922,Eunice Allen-Bradley,1617236197012,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,101455854505222766310,Tanya Bezrukava,1606100485876,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,104923948746858493487,Colleen Hubbard,1603740404881,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,113270542055864622017,John Nisyrios,1627468145782,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,117527182355794211716,Michael Penda,1612615960233,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,109810481388873438345,GM Media,1623414142912,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,110962246879261300508,Michael Derewianka,1604868370172,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,107142702330322170753,J dogette,1628527446933,1
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,110648153575906312251,Michael Genesse,1609193719556,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,100639922881118210952,Brian Shipman,1623981018955,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,118387507142313929732,TJ,1617208740632,3
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,105440005635016866364,Brendan Hobson,1628997893975,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,111454304678697532406,Jason Wohl,1614991588990,3
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,118124873716177662098,David Eckert,1620300110025,5
0x89e6f70f9b21b46f:0x6bf7e4f059404ff8,107045380016467032412,Ky Santoro,1618511152121,5
0x89e7da2664566d5f:0x7e32fbbf4eef1455,112115101493293345630,veronica Pereira,1592255275218,5
0x89e7da2664566d5f:0x7e32fbbf4eef1455,112119391229073131648,Jessica cameron,1579828549407,4
0x89e7da2664566d5f:0x7e32fbbf4eef1455,113803472220415305247,Drayah,1572601147314,4
0x89e7da2664566d5f:0x7e32fbbf4eef1455,102430041108099492054,Joshua Diaz,1580330567495,5
0x89e7da2664566d5f:0x7e32fbbf4eef1455,101524893471784281510,Josh Jones,1526161439516,3
